Ano;Mes;UF;IMPOSTO SOBRE IMPORTACAO;IMPOSTO SOBRE EXPORTACAO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMOVEIS;IPI - VINCULADO  IMPORTACAO;IPI - OUTROS
2001;Maro;RJ;61.070.413;69;20.785.446;29.641.743;5.601.673;30.374.609;47.755.717
2001;Maro;RN;1.330.194;48,506;1.537.139;1.222.689;0;483,286;392,887
2001;Maro;RS;36.940.896;918,771;19.281.883;11.635.478;9.225.456;26.469.317;39.177.201
2001;Maro;RO;16,461;124,173;605,475;0;1,814;7,6;167,884
2001;Maro;RR;8,333;0;233,854;0;0;1,573;3,607
2001;Maro;SC;14.429.331;10,222;10.899.390;4.464.582;0;7.165.668;21.493.100
2001;Maro;SP;459.404.015;1.228.215;50.960.775;55.365.135;112.296.061;186.031.487;306.078.584
2001;Maro;SE;800,409;35,862;957,339;3.586.748;0;641,324;1.555.606
2001;Maro;TO;110;0;331,071;47,279;0;12;65,567
2001;Abril;AC;11498;122773;308587;0;0;1918;23259
2001;Abril;AL;570727;18742;1286142;828391;150;473004;614184
2001;Abril;AP;17387;0;461461;1833;0;7816;5572
2001;Abril;AM;14325336;0;1498671;1372262;1046;3965225;707922
2001;Abril;BA;17091411;279836;5221775;11199085;0;23863160;20907715
2001;Abril;CE;16335237;14723;4273355;3510946;94055;4323885;3221781
2001;Abril;DF;2766967;0;3326536;3639645;115;5611789;871160
2001;Abril;ES;55002094;0;3457962;572674;1635672;33302972;6654267
2001;Abril;GO;10904560;287886;3391855;5161263;1331949;7741218;3265335
2001;Abril;MA;352607;17;945446;2383065;0;129119;1612167
2001;Abril;MT;446921;104671;1563622;2329619;0;96083;632749
2001;Abril;MS;355907;173828;924380;130592;0;52068;642400
2001;Abril;MG;47156895;866748;13549724;11660043;51803180;37037102;61404212
2001;Abril;PA;2513173;5449;1954669;900490;0;737893;933873
2001;Abril;PB;998489;32142;1825811;2901702;0;633730;2217125
2001;Abril;PR;81398562;370781;1651561;6530252;62805172;44181158;40915479
2001;Abril;PE;11492407;47929;6197591;5023636;0;6284886;11409931
2001;Abril;PI;232625;103935;810055;1586592;0;91998;237825
2001;Abril;RJ;59.873.812;72,633;24.760.978;26.230.404;6.047.652;41.288.876;60.325.250
2001;Abril;RN;520,826;0;1.821.022;1.154.963;0;385,891;395,903
2001;Abril;RS;32.397.110;1.160.032;19.761.571;12.135.473;9.843.777;28.126.401;54.036.513
2001;Abril;RO;81,477;4,78;709,38;0;32;23,755;160,476
2001;Abril;RR;8,857;0;293,752;0;0;3,287;3,293
2001;Abril;SC;12.483.931;10,404;12.897.056;4.066.042;0;7.067.857;24.666.371
2001;Abril;SP;389.691.132;1.334.026;62.481.611;63.433.720;140.913.943;175.615.983;393.902.623
2001;Abril;SE;995,916;41,525;1.137.554;2.870.793;0;674,461;1.989.522
2001;Abril;TO;302;0;411,739;52,857;0;0;75,142
2001;Maio;AC;1764;77910;279510;0;0;566;14580
2001;Maio;AL;799668;390956;1100383;819565;0;381193;339434
2001;Maio;AP;129119;0;415280;804;0;61374;4478
2001;Maio;AM;16997356;0;1395001;1701169;0;3468838;763561
2001;Maio;BA;18157403;375204;4572871;10516492;0;34375276;24823142
2001;Maio;CE;7390952;15429;3631928;3181454;62895;3237339;3474566
2001;Maio;DF;3432389;13;2859105;2609063;115;2185447;1001771
2001;Maio;ES;66992595;25;2823546;155393;2926804;40882174;5445694
2001;Maio;GO;10859115;245622;3107075;5461738;2181062;7274372;3241805
2001;Maio;MA;2586379;0;829736;2072860;0;1286144;1678035
2001;Maio;MT;929061;146024;1395276;2320362;0;232223;619159
2001;Maio;MS;701888;87071;813674;54107;0;331588;565233
2001;Maio;MG;42914682;587047;11771909;10750735;61587707;30858652;57268376
2001;Maio;PA;3108283;40005;1687046;876281;0;1343821;792978
2001;Maio;PB;1906680;0;1615098;3073939;0;903958;1821022
2001;Maio;PR;98249787;607946;1882659;6893791;48897648;49820554;37487602
2001;Maio;PE;11061245;13080;5359691;5006513;773;5094796;10692800
2001;Maio;PI;474720;46177;734001;1947112;0;148605;172094
2001;Maio;RJ;64.064.338;220;20.296.202;23.317.102;4.424.165;54.386.167;57.518.184
2001;Maio;RN;1.470.488;24,008;1.557.633;1.264.909;0;681,239;548,385
2001;Maio;RS;29.488.977;1.604.251;19.255.182;9.648.112;10.414.494;24.547.213;49.621.742
2001;Maio;RO;154,75;10;634,52;0;1,902;53,887;151,319
2001;Maio;RR;258,639;10,551;263,716;0;0;30,556;5,567
2001;Maio;SC;14.014.274;23,129;11.100.149;3.654.905;0;8.173.094;23.193.778
2001;Maio;SP;472.734.313;2.978.251;51.412.138;59.975.918;129.846.995;213.535.259;347.463.268
2001;Maio;SE;1.765.600;29,996;984,613;3.835.601;0;933,141;1.308.569
2001;Maio;TO;22;0;368,823;82,919;0;0;72,656
2001;Junho;AC;94;289651;325460;0;0;13;23401
2001;Junho;AL;711725;145742;1238612;466033;0;349583;468281
2001;Junho;AP;17765;0;491927;501;0;8854;4265
2001;Junho;AM;13197182;0;1647704;1590821;0;3462621;512343
2001;Junho;BA;15843114;433957;5283933;9363120;0;30003386;29662281
2001;Junho;CE;10573754;17010;4344394;4114802;98090;3469945;3176683
2001;Junho;DF;2893096;0;3289209;2263576;115;3458563;1137337
2001;Junho;ES;60588375;0;3275141;512917;3101313;40687182;9035605
2001;Junho;GO;7512302;404725;3494868;4281912;3415612;4549215;3631086
2001;Junho;MA;927297;14;1024296;2223851;0;490114;1381048
2001;Junho;MT;707908;132380;1595913;1814542;0;114371;748307
2001;Junho;MS;637112;82677;925480;211054;0;151555;537309
2001;Junho;MG;37986830;375125;13564704;9234755;60847143;20861487;54948202
2001;Junho;PA;4316266;8832;1920317;690338;0;2784928;1077539
2001;Junho;PB;717861;0;1898309;2995435;0;492513;2037062
2001;Junho;PR;93821154;477145;2079437;5733849;41277937;51172207;34722212
2001;Junho;PE;7882237;66293;6105119;5124883;0;4226383;13441941
2001;Junho;PI;239213;12499;863920;1944847;0;81537;219765
2001;Junho;RJ;58.895.087;74,404;22.939.173;22.291.960;4.722.340;38.239.256;66.150.203
2001;Junho;RN;1.374.609;38,557;1.834.437;1.085.251;1,066;486,309;599,356
2001;Junho;RS;29.547.874;1.466.544;21.206.783;8.747.245;11.361.614;22.585.008;53.981.789
2001;Junho;RO;26,536;9,726;768,93;0;32;63,676;137,589
2001;Junho;RR;10,172;0;296,316;0;0;5,624;3,171
2001;Junho;SC;13.927.108;23,964;12.745.289;3.273.570;0;8.311.357;26.709.741
2001;Junho;SP;432.554.789;2.884.583;58.053.881;56.541.560;137.873.021;185.455.976;389.562.285
2001;Junho;SE;777,818;14,693;1.149.045;3.178.887;0;516,972;1.399.967
2001;Junho;TO;179,333;15;442,55;37,125;0;34,428;78,68
2001;Julho;AC;886;0;297333;0;0;2175;39882
2001;Julho;AL;482418;19089;1155074;561315;0;141217;396736
2001;Julho;AP;49764;0;457040;1197;3904;19532;4038
2001;Julho;AM;15451550;553;1523548;1507795;1346;3581823;1004687
2001;Julho;BA;15239129;233332;4858319;8558511;0;13940096;25882491
2001;Julho;CE;12080511;2853;4303162;3251116;37922;4543481;3119104
2001;Julho;DF;2286002;0;3072329;3437265;115;545069;1447286
2001;Julho;ES;57745190;0;3074814;198234;2169066;37218344;7432368
2001;Julho;GO;13291063;324722;3349426;4821918;2830601;9040723;3438535
2001;Julho;MA;2483038;0;924279;2202888;0;1673776;1601141
2001;Julho;MT;2031951;189510;1488689;1756107;0;102443;716090
2001;Julho;MS;639891;10959;808085;122473;0;145085;752133
2001;Julho;MG;49965643;339405;12666454;10367679;51825810;28235703;58937559
2001;Julho;PA;1695352;15;1909405;924936;0;860501;1256279
2001;Julho;PB;1236240;0;1736138;2713225;0;932841;1750500
2001;Julho;PR;88472803;602691;1746194;5306379;23257918;44191694;36092408
2001;Julho;PE;7369945;3182;5576461;6378832;3180;4490216;12621102
2001;Julho;PI;260984;0;815984;2124144;0;156174;144719
2001;Julho;RJ;63.485.387;75,04;21.887.660;22.941.612;8.036.039;41.893.753;57.203.154
2001;Julho;RN;1.495.471;7,756;1.706.395;1.075.752;5,364;422,01;436,803
2001;Julho;RS;34.586.487;710,286;16.940.869;8.547.304;9.877.647;20.104.862;56.309.459
2001;Julho;RO;31,278;0;732,294;0;202;30,812;141,29
2001;Julho;RR;18,077;0;304,916;0;5,699;1,051;6,14
2001;Julho;SC;13.359.321;8,058;11.840.396;2.800.225;0;7.718.110;22.167.089
2001;Julho;SP;452.551.440;2.033.961;56.777.320;60.615.842;125.814.985;199.920.890;381.318.041
2001;Julho;SE;1.243.440;27,389;1.077.361;2.809.996;0;749,132;1.475.541
2001;Julho;TO;3,389;26,769;427,601;94,541;0;3,685;121,754
2001;Agosto;AC;275;57401;320084;0;0;0;31118
2001;Agosto;AL;445019;19236;1167217;715628;0;161082;744315
2001;Agosto;AP;108227;0;379748;1730;4962;98302;6117
2001;Agosto;AM;17674169;0;1460474;1406371;3146;3339922;926863
2001;Agosto;BA;18979869;509249;4747872;8423460;0;20275844;23153738
2001;Agosto;CE;8668106;958;4177734;3072949;75;2582613;3940498
2001;Agosto;DF;2740841;10;2939728;1758307;115;2204510;1354141
2001;Agosto;ES;67477537;0;2984479;303419;164356;39891513;6810306
2001;Agosto;GO;12233235;763552;3233990;5078262;886293;7891317;3111721
2001;Agosto;MA;3963061;0;928987;2267764;0;2445794;2048357
2001;Agosto;MT;2121159;110838;1514437;2401245;0;261791;692312
2001;Agosto;MS;831259;48835;873142;224689;0;346410;651594
2001;Agosto;MG;50195699;1281162;12315314;9514595;45444600;27126060;62752192
2001;Agosto;PA;2718883;9511;1958975;1008849;1881;1958605;1289265
2001;Agosto;PB;1308820;0;1697204;2213574;0;961365;2460112
2001;Agosto;PR;89528199;733657;2444006;6778313;20860915;48442701;36783584
2001;Agosto;PE;9550945;57303;5506668;5104962;2910500;5823023;12838473
2001;Agosto;PI;359441;0;801153;1976386;0;235728;244633
2001;Agosto;RJ;65.242.182;76,118;20.948.714;24.254.339;4.382.709;33.709.403;58.694.927
2001;Agosto;RN;1.460.009;66,106;1.652.503;1.175.180;0;747,104;925,745
2001;Agosto;RS;35.451.117;871,645;18.949.937;10.905.583;10.568.496;23.311.721;56.881.727
2001;Agosto;RO;24,079;0;733,941;0;0;25,224;193,688
2001;Agosto;RR;5,03;0;275,893;0;0;2,024;4,235
2001;Agosto;SC;16.893.457;53,795;11.771.834;2.628.821;0;9.616.904;24.521.525
2001;Agosto;SP;476.586.255;3.669.567;53.152.446;50.357.912;88.198.652;212.656.516;367.977.273
2001;Agosto;SE;1.394.819;59,353;1.019.202;3.072.986;0;781,549;1.169.646
2001;Agosto;TO;241,497;0;417,965;62,598;0;78,645;55,147
2001;Setembro;AC;312;90962;363322;33;0;78;30232
2001;Setembro;AL;674842;19420;1203425;592678;0;250511;539147
2001;Setembro;AP;28320;0;389185;1806;0;17789;2270
2001;Setembro;AM;13698305;0;1630500;1109939;0;3081997;1784767
2001;Setembro;BA;12894230;366601;5053713;8246937;0;29611639;25250784
2001;Setembro;CE;5821298;16861;4533776;2965877;15118;2434048;4365819
2001;Setembro;DF;1839288;105;3296989;2376456;115;1877107;1265311
2001;Setembro;ES;62664388;229;3222371;592295;962954;35743178;7819073
2001;Setembro;GO;14501692;300713;3556340;5850823;2805320;8891674;3916509
2001;Setembro;MA;2481486;483;997459;2467462;0;1049578;1436501
2001;Setembro;MT;627625;241750;1605385;1780205;0;479935;784129
2001;Setembro;MS;538843;151175;997217;42474;0;50457;583830
2001;Setembro;MG;39780700;577207;13599258;8858488;48946402;17950120;61878715
2001;Setembro;PA;2011710;47079;2235045;722938;120;1292734;1254114
2001;Setembro;PB;905173;43;1838522;1863455;0;704028;2696777
2001;Setembro;PR;70149842;677443;2708792;7362618;20380747;37376016;37311877
2001;Setembro;PE;8105458;74180;6077974;5347663;2375941;5192694;13777473
2001;Setembro;PI;253816;12040;870888;1460826;0;137293;209012
2001;Setembro;RJ;54.233.386;77,554;23.336.954;25.718.196;9.473.682;30.686.361;66.846.034
2001;Setembro;RN;867,517;38,521;1.848.215;804,563;0;581,577;521,055
2001;Setembro;RS;31.432.438;603,877;22.274.339;9.555.343;9.022.822;19.397.619;57.270.538
2001;Setembro;RO;12,033;0;776,917;0;202;11,356;173,038
2001;Setembro;RR;2,036;0;304,651;0;0;3,116;5,173
2001;Setembro;SC;10.589.668;42,19;13.038.689;3.126.888;0;6.429.118;23.546.252
2001;Setembro;SP;383.390.865;3.973.399;58.769.520;61.164.528;85.374.793;177.872.829;411.069.905
2001;Setembro;SE;632,366;38,491;1.146.436;4.037.043;0;388,523;1.584.389
2001;Setembro;TO;51,765;10,365;447,041;28,207;0;40,105;65,361
2001;Outubro;AC;625;163368;304579;0;0;288;33463
2001;Outubro;AL;431604;19493;1251434;856959;0;171884;605977
2001;Outubro;AP;28851;0;390698;2025;0;13005;3334
2001;Outubro;AM;19019153;10;1587414;54495;0;3824864;847556
2001;Outubro;BA;21848160;446267;4967399;6860285;0;30827445;27470287
2001;Outubro;CE;6574055;18966;4413425;1788183;4651;3387319;2630187
2001;Outubro;DF;2403534;338;3150362;2639356;115;1924676;1324725
2001;Outubro;ES;62832349;0;3103997;366168;1836037;37891749;6997685
2001;Outubro;GO;6623572;536947;3759506;4509541;1494563;3522802;2832717
2001;Outubro;MA;1000224;11603;971586;2479049;0;550013;1575174
2001;Outubro;MT;1683629;115376;1239235;264988;0;3267941;840061
2001;Outubro;MS;557022;265617;1017741;233495;0;109068;605016
2001;Outubro;MG;45597167;393120;12529788;9671865;39062665;24773024;64509545
2001;Outubro;PA;1898735;29767;2347523;464183;120;1507430;1220542
2001;Outubro;PB;1007001;0;1782192;483722;0;489854;2562125
2001;Outubro;PR;72499328;1045582;2137261;7120434;22618669;40750540;37057458
2001;Outubro;PE;14332556;79479;6347506;6409607;572071;7946571;12437470
2001;Outubro;PI;318403;27351;902405;79363;0;119799;421881
2001;Outubro;RJ;59.719.856;1.837.840;22.267.016;22.103.766;10.302.418;35.814.083;60.722.579
2001;Outubro;RN;1.941.316;65,731;1.891.504;22,722;0;893,118;1.635.403
2001;Outubro;RS;38.102.196;1.250.144;26.817.706;9.697.483;8.299.518;21.318.793;56.544.623
2001;Outubro;RO;287,704;0;807,657;0;2,011;172,088;192,848
2001;Outubro;RR;2,044;0;301,778;0;0;2,165;6,19
2001;Outubro;SC;14.814.296;31,225;12.377.448;3.080.382;0;8.069.229;22.391.227
2001;Outubro;SP;448.432.328;4.561.952;61.842.032;58.260.921;70.735.113;210.092.052;400.038.907
2001;Outubro;SE;1.548.762;0;1.097.659;3.717.158;0;982,962;1.227.695
2001;Outubro;TO;108,322;0;417,128;52,726;0;15,707;96,815
2001;Novembro;AC;1400;0;307558;93;0;0;39257
2001;Novembro;AL;681312;19633;1155969;843519;0;118747;606328
2001;Novembro;AP;6646;0;256290;1477;0;1643;6267
2001;Novembro;AM;15824657;0;1537899;1312516;1839;3302944;1053109
2001;Novembro;BA;26011488;392974;4692556;11462928;0;33834671;25799930
2001;Novembro;CE;5403330;5760;4044082;3729643;7592;2593416;2356957
2001;Novembro;DF;2895937;0;2908594;1838866;115;657963;1678403
2001;Novembro;ES;61759141;0;2963946;212388;2759910;41140903;8266496
2001;Novembro;GO;6938001;304027;3198610;4918983;135510;4062637;2827763
2001;Novembro;MA;1480103;9236;860528;2251130;0;1447781;2509454
2001;Novembro;MT;942995;164477;1007082;2694633;0;602578;728217
2001;Novembro;MS;522100;361305;986865;53129;0;214468;759236
2001;Novembro;MG;33731414;242490;11969380;9347385;53613632;15839749;61180507
2001;Novembro;PA;1963180;29361;2496491;1223649;0;672687;1235251
2001;Novembro;PB;1231375;0;1751856;2404291;0;1041786;2450124
2001;Novembro;PR;56621077;895617;2151856;7668282;31347229;32411334;42535925
2001;Novembro;PE;7802001;88795;5344686;6331749;2657973;3846742;14130104
2001;Novembro;PI;286445;53230;749247;2091514;0;121139;585484
2001;Novembro;RJ;47.972.315;72;19.459.387;21.871.373;7.380.200;33.010.578;61.113.902
2001;Novembro;RN;2.178.338;27,823;1.785.947;1.107.803;9,102;673,099;577,327
2001;Novembro;RS;31.118.944;1.223.714;16.549.443;11.311.924;12.237.248;19.691.499;64.216.705
2001;Novembro;RO;52,649;48,467;712,332;0;202;29,999;193,238
2001;Novembro;RR;809;6,591;305,93;0;0;0;4,708
2001;Novembro;SC;12.904.981;51,372;12.185.402;3.821.817;0;7.423.068;23.203.697
2001;Novembro;SP;371.719.730;2.901.548;46.082.304;56.578.404;97.586.723;177.191.814;391.778.018
2001;Novembro;SE;1.173.431;35;1.093.631;3.668.942;0;462,093;1.350.463
2001;Novembro;TO;114,811;13;385,595;33,936;0;116,077;76,175
2001;Dezembro;AC;1294;0;305338;0;0;0;21624
2001;Dezembro;AL;4183969;19760;1310293;635589;0;2335246;699477
2001;Dezembro;AP;10148;0;257418;4168;146;11611;3460
2001;Dezembro;AM;13114976;0;1632418;2818250;0;2414001;1913034
2001;Dezembro;BA;16778209;402514;4970204;12137547;0;22589900;22563231
2001;Dezembro;CE;4101228;12;4525121;3714720;8547;2521178;3682350
2001;Dezembro;DF;3389483;10;3230157;2380187;115;2471248;1603173
2001;Dezembro;ES;48482194;0;3181182;1029751;3129163;25345350;7176216
2001;Dezembro;GO;8374183;308392;3336061;6618725;9040676;5565659;3605931
2001;Dezembro;MA;2803773;11;908056;2765866;0;1009918;1725671
2001;Dezembro;MT;477331;37951;1091268;3622479;0;197789;591353
2001;Dezembro;MS;321392;31088;1011229;25701;0;128454;767379
2001;Dezembro;MG;26904966;405041;12576683;11997061;83957529;11037007;62843074
2001;Dezembro;PA;2491902;55443;2788130;1317556;0;1268209;1444125
2001;Dezembro;PB;719241;55;1954239;3118397;0;1124582;2954954
2001;Dezembro;PR;37895982;877071;2319762;7773789;35575528;22208319;46935718
2001;Dezembro;PE;8022528;53182;6357297;8451951;3460243;3693571;16970155
2001;Dezembro;PI;251207;65952;850693;2541013;0;162047;365032
2001;Dezembro;RJ;40.012.292;9;23.740.284;29.928.598;10.786.976;29.315.610;62.965.047
2001;Dezembro;RN;2.238.250;27,208;1.925.639;1.501.324;1,214;963,373;700,758
2001;Dezembro;RS;23.110.516;979,639;19.867.501;15.450.121;10.648.395;15.371.958;63.744.890
2001;Dezembro;RO;106,327;122;739,887;0;1,282;55,261;169,777
2001;Dezembro;RR;394;24,733;344,415;0;0;0;3,961
2001;Dezembro;SC;9.808.031;46,353;13.692.812;6.282.085;0;6.158.105;25.446.606
2001;Dezembro;SP;284.833.637;3.800.861;62.884.011;63.434.968;130.147.676;130.626.568;458.986.451
2001;Dezembro;SE;1.541.543;59,02;1.124.250;3.416.762;0;1.804.497;1.979.398
2001;Dezembro;TO;0;11,78;395,371;23,508;0;0;123,795
2002;Janeiro;AC;119;0;285,252;110;0;10;26,269
2002;Janeiro;AL;295,202;19,887;1.248.418;813,713;0;234,185;504,153
2002;Janeiro;AP;966;0;244,26;1,599;248;2,547;5,3
2002;Janeiro;AM;9.443.795;0;1.339.149;2.323.603;0;2.762.127;1.957.195
2002;Janeiro;BA;18.097.454;307,383;4.811.968;10.752.394;0;16.499.184;18.302.799
2002;Janeiro;CE;6.019.902;130;4.256.486;2.989.039;7,123;2.532.664;2.380.665
2002;Janeiro;DF;3.232.950;0;2.660.762;2.801.306;115;2.247.947;1.228.683
2002;Janeiro;ES;43.216.765;0;3.279.842;1.181.671;1.952.341;34.903.010;5.726.053
2002;Janeiro;GO;5.449.316;288,574;3.144.430;5.263.636;217,923;3.167.269;2.442.187
2002;Janeiro;MA;2.802.142;0;838,526;2.913.433;0;1.195.521;1.080.483
2002;Janeiro;MT;393,744;68,627;983,834;3.493.363;0;427,492;500,834
2002;Janeiro;MS;827,498;33,118;892,056;197,987;0;1.192.048;744,147
2002;Janeiro;MG;38.739.059;385,113;12.475.875;9.995.742;36.891.063;20.351.666;52.454.059
2002;Janeiro;PA;3.349.784;53,535;2.684.672;1.727.551;0;2.895.267;1.206.857
2002;Janeiro;PB;857,599;3,557;1.771.362;2.956.270;0;985,168;2.116.292
2002;Janeiro;PR;49.712.653;1.000.808;2.284.830;6.440.902;32.189.021;28.052.518;33.704.359
2002;Janeiro;PE;7.818.706;15,592;5.879.843;6.996.754;661,057;3.040.726;11.262.447
2002;Janeiro;PI;142,395;22,438;799,836;2.309.933;0;81,86;321,888
2002;Janeiro;RJ;45.902.824;2,921;21.487.005;25.543.667;9.343.475;40.094.861;44.051.007
2002;Janeiro;RN;1.279.524;40,08;1.809.886;1.379.982;5,246;534,588;570,73
2002;Janeiro;RS;22.104.076;894,778;18.479.618;10.316.822;8.235.641;17.615.044;38.740.072
2002;Janeiro;RO;51,203;0;670,896;0;156;31,314;164,865
2002;Janeiro;RR;5,052;0;278,609;0;0;26,938;4,557
2002;Janeiro;SC;12.150.239;12,122;12.204.190;6.368.851;0;7.160.772;15.865.697
2002;Janeiro;SP;290.620.725;3.289.628;51.613.663;42.660.793;77.620.293;181.723.205;314.230.066
2002;Janeiro;SE;1.647.956;16;1.073.480;4.297.105;0;1.213.534;1.399.259
2002;Janeiro;TO;158;0;343,742;48,296;0;0;36,862
2002;Fevereiro;AC;80,136;0;303,652;0;0;37,505;17,834
2002;Fevereiro;AL;396,743;20,027;1.311.836;1.049.327;0;153,379;628,216
2002;Fevereiro;AP;27,314;0;282,796;0;3,858;2,793;18,082
2002;Fevereiro;AM;11.517.072;0;1.479.934;1.979.627;2,261;2.749.196;870,199
2002;Fevereiro;BA;14.231.804;305,953;5.077.166;11.061.211;0;22.701.063;23.877.009
2002;Fevereiro;CE;6.307.201;140;4.426.421;4.258.465;7,146;2.051.989;2.863.541
2002;Fevereiro;DF;1.335.980;2,114;3.065.844;2.728.959;1,932;1.057.921;1.957.684
2002;Fevereiro;ES;37.037.840;0;3.465.264;871,283;1.318.529;27.206.900;6.824.774
2002;Fevereiro;GO;8.380.239;343,878;3.508.062;5.265.962;0;5.506.637;2.827.502
2002;Fevereiro;MA;2.485.431;14;980,629;2.375.129;0;930,065;1.076.761
2002;Fevereiro;MT;340,178;142,668;1.083.867;2.949.162;0;135,441;657,953
2002;Fevereiro;MS;539,504;206,322;1.044.348;301,519;0;126,554;721,119
2002;Fevereiro;MG;26.771.843;321,137;12.547.103;11.002.923;36.946.370;13.687.745;58.678.138
2002;Fevereiro;PA;3.375.990;76,14;2.493.381;1.263.744;0;1.575.241;974,15
2002;Fevereiro;PB;813,111;2,97;1.948.825;2.609.936;0;807,068;2.402.261
2002;Fevereiro;PR;41.353.018;849,744;2.266.386;8.704.174;42.552.240;24.693.332;35.192.066
2002;Fevereiro;PE;7.092.574;37,29;6.273.097;7.166.151;2.554.873;4.941.604;13.072.491
2002;Fevereiro;PI;230,765;34,703;803,642;2.418.248;0;219,632;423,586
2002;Fevereiro;RJ;39.096.919;16;22.880.936;26.754.982;12.271.181;21.342.985;49.084.275
2002;Fevereiro;RN;1.423.363;28,043;1.896.566;1.150.362;69;791,615;555,883
2002;Fevereiro;RS;22.178.787;1.137.765;21.505.384;10.861.775;11.622.204;17.636.485;51.537.567
2002;Fevereiro;RO;303,073;0;689,208;0;2,492;121,207;239,939
