Ano;Mes;UF;IMPOSTO SOBRE IMPORTACAO;IMPOSTO SOBRE EXPORTACAO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMOVEIS;IPI - VINCULADO  IMPORTACAO;IPI - OUTROS
2013;Maio;SE;R$69.224;-R$1;R$165.836;R$6.081.415;R$14.000;R$281.276;R$1.836.034
2013;Maio;SP;R$1.361.132.257;R$1.240.346;R$4.073.174;R$92.205.186;R$137.081.204;R$467.670.211;R$834.260.644
2013;Maio;TO;R$17.801;R$3.635; R$ -   ; R$ -   ; R$ -   ;R$65;R$1.493.572
2013;Junho;AC;R$3.605;R$340; R$ -   ; R$ -   ;R$5.678; R$ -   ;R$16.687
2013;Junho;AL;R$645.313;R$589; R$ -   ;R$111.948; R$ -   ;R$1.622.020;R$1.676.368
2013;Junho;AM;R$54.072.203;-R$222; R$ -   ;R$2.463.574;R$5.398;R$6.647.129;R$12.302.617
2013;Junho;AP;R$81.439;-R$1; R$ -   ; R$ -   ; R$ -   ;R$411.665;R$193.740
2013;Junho;BA;R$70.742.861;R$24.649;R$52.632;R$13.671.834;R$1.388.211;R$49.412.828;R$56.314.968
2013;Junho;CE;R$46.362.646;R$12.180; R$ -   ;R$9.326.366;R$12.029;R$16.186.802;R$7.668.066
2013;Junho;DF;R$8.714.129;R$3.601;R$878;R$2.129.523; R$ -   ;R$758.220;R$3.906.314
2013;Junho;ES;R$157.674.390;R$56; R$ -   ;R$1.014.873;R$19.481.219;R$97.136.828;R$43.854.683
2013;Junho;GO;R$36.946.437;R$18.768;R$14.426;R$11.589.530;R$4.150.521;R$42.815.111;R$14.247.036
2013;Junho;MA;R$6.436.333;R$1.407; R$ -   ;R$7.134.189; R$ -   ;R$1.417.091;R$1.489.867
2013;Junho;MG;R$92.209.815;R$3.139;R$224.050.477;R$17.958.140;R$53.722.493;R$58.963.799;R$114.188.880
2013;Junho;MS;R$236.918;R$297.537;R$735;R$171.584;R$2.310;R$61.202;R$5.975.527
2013;Junho;MT;R$2.276.779;R$6.519; R$ -   ;R$8.440.445; R$ -   ;R$1.398.515;R$3.148.439
2013;Junho;PA;R$3.682.248;R$651.182; R$ -   ;R$3.232.948; R$ -   ;R$1.371.252;R$2.672.456
2013;Junho;PB;R$10.271.231;-R$32;R$150;R$4.272.893; R$ -   ;R$829.465;R$2.653.331
2013;Junho;PE;R$46.475.773;R$32.924; R$ -   ;R$20.354.988;R$161.870;R$26.717.523;R$38.404.178
2013;Junho;PI;R$68.660;-R$21; R$ -   ;R$2.599.775; R$ -   ;R$6.390;R$1.048.572
2013;Junho;PR;R$259.126.673;R$1.614.483;R$2.312;R$7.731.244;R$56.211.866;R$102.335.130;R$92.048.825
2013;Junho;RJ;R$300.421.945;R$12.031;R$1.136.368;R$44.776.682;R$37.896.622;R$136.629.857;R$125.826.040
2013;Junho;RN;R$1.157.080;-R$4; R$ -   ;R$1.219.483;R$7.703;R$260.216;R$2.208.350
2013;Junho;RO;R$292.531;R$1.535; R$ -   ;R$4.091;R$8.911;R$230.222;R$2.421.246
2013;Junho;RR;R$29.612;-R$1; R$ -   ; R$ -   ; R$ -   ;R$139.561;R$12.532
2013;Junho;RS;R$103.385.257;R$278.779;R$210.768.674;R$19.431.721;R$35.440.773;R$81.535.236;R$127.383.826
2013;Junho;SC;R$289.038.338;R$875.908; R$ -   ;R$8.529.184;R$7.446;R$101.574.780;R$101.369.133
2013;Junho;SE;R$372.268;-R$6;R$244.896;R$5.169.444;R$18.750;R$898.593;R$2.411.414
2013;Junho;SP;R$1.421.561.967;R$950.477;R$4.228.385;R$98.731.718;R$144.199.239;R$478.277.528;R$836.666.839
2013;Junho;TO;R$24.012;R$1.722; R$ -   ;-R$95; R$ -   ; R$ -   ;R$1.541.101
2013;Julho;AC;R$4.076; R$ -   ; R$ -   ; R$ -   ;R$4.032; R$ -   ;R$15.987
2013;Julho;AL;R$36.364;R$24.332; R$ -   ;R$95.837;R$3.232;R$57.640;R$1.482.685
2013;Julho;AM;R$56.949.062;R$5.500; R$ -   ;R$2.941.304;R$174.719;R$7.873.110;R$4.978.434
2013;Julho;AP;R$26.185;-R$1; R$ -   ; R$ -   ; R$ -   ;R$15.497;R$545.264
2013;Julho;BA;R$89.870.989;R$48.233;R$180.513;R$18.123.584; R$ -   ;R$46.422.708;R$46.368.733
2013;Julho;CE;R$55.844.998;R$17.325; R$ -   ;R$12.423.293; R$ -   ;R$17.119.315;R$6.621.074
2013;Julho;DF;R$8.648.294;R$1.381; R$ -   ;R$1.800.707;R$7.041;R$2.035.602;R$3.051.360
2013;Julho;ES;R$207.942.381;R$452; R$ -   ;R$296.484;R$15.034.074;R$150.552.109;R$37.661.568
2013;Julho;GO;R$59.172.751;R$17.396;R$8.837;R$10.753.712;R$10.694.588;R$30.515.384;R$18.068.957
2013;Julho;MA;R$7.098.179;R$474; R$ -   ;R$7.119.293; R$ -   ;R$2.888.820;R$2.541.169
2013;Julho;MG;R$85.110.206;R$7.299;R$221.540.555;R$20.015.474;R$71.720.010;R$41.281.246;R$95.960.816
2013;Julho;MS;R$239.509;R$2.129;R$735;R$53.829; R$ -   ;R$471.277;R$5.883.284
2013;Julho;MT;R$3.066.072;R$8.124; R$ -   ;R$8.395.294; R$ -   ;R$2.208.790;R$2.530.951
2013;Julho;PA;R$4.266.202;R$465.806; R$ -   ;R$3.533.273;R$13;R$1.311.137;R$2.615.621
2013;Julho;PB;R$9.854.117;-R$19; R$ -   ;R$4.264.558; R$ -   ;R$1.447.853;R$2.774.650
2013;Julho;PE;R$64.244.471;R$28.266; R$ -   ;R$33.911.325;R$421.436;R$37.337.203;R$28.136.389
2013;Julho;PI;R$13.239;-R$25; R$ -   ;R$67.839; R$ -   ;R$23.624;R$1.196.088
2013;Julho;PR;R$308.323.465;R$2.551.074;R$1.038;R$5.265.935;R$39.943.066;R$126.206.088;R$97.959.570
2013;Julho;RJ;R$321.423.607;R$24.482; R$ -   ;R$34.917.850;R$1.698.799;R$147.917.807;R$118.463.454
2013;Julho;RN;R$1.780.064;R$1.520; R$ -   ;R$861.950;R$8.457;R$363.198;R$2.947.100
2013;Julho;RO;R$367.548;R$3.010; R$ -   ;R$3.320;R$19.267;R$46.243;R$2.107.816
2013;Julho;RR;R$57.297;-R$1; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$11.463
2013;Julho;RS;R$116.195.421;R$125.994;R$191.208.880;R$12.852.249;R$29.479.345;R$81.619.326;R$118.372.860
2013;Julho;SC;R$416.531.903;R$94.800;R$2.277;R$8.519.624;R$8.987;R$142.701.180;R$96.886.959
2013;Julho;SE;R$208.931;-R$7;R$176.664;R$5.251.126; R$ -   ;R$218.503;R$3.370.433
2013;Julho;SP;R$1.591.595.585;R$1.313.634;R$3.272.268;R$102.205.989;R$107.902.727;R$527.152.125;R$847.066.734
2013;Julho;TO;R$9.376;R$1.743; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$1.167.446
2013;Agosto;AC;R$12.072;R$0; R$ -   ; R$ -   ;R$6.274;R$2.662;R$25.692
2013;Agosto;AL;R$667.134;-R$3; R$ -   ;R$75.765; R$ -   ;R$1.739.968;R$2.391.362
2013;Agosto;AM;R$71.334.402;-R$269; R$ -   ;R$2.993.662;R$201.704;R$6.949.888;R$3.840.718
2013;Agosto;AP;R$31.824;-R$1; R$ -   ; R$ -   ; R$ -   ;R$55.487;R$152.642
2013;Agosto;BA;R$90.270.916;R$61.403;R$134.867;R$16.301.017;R$2.267;R$50.714.120;R$48.356.030
2013;Agosto;CE;R$73.528.545;R$10.886; R$ -   ;R$12.985.444;R$459;R$21.960.252;R$6.277.004
2013;Agosto;DF;R$9.022.253;R$3.983; R$ -   ;R$1.146.576; R$ -   ;R$1.193.986;R$2.617.271
2013;Agosto;ES;R$216.001.645;-R$72; R$ -   ;R$432.073;R$16.121.212;R$136.800.210;R$41.894.161
2013;Agosto;GO;R$31.357.543;R$24.437;R$16.145;R$10.980.261;R$13.278.897;R$8.469.971;R$13.641.028
2013;Agosto;MA;R$5.371.093;-R$4; R$ -   ;R$6.803.501; R$ -   ;R$1.120.331;R$2.328.832
2013;Agosto;MG;R$87.039.273;R$5.673;R$229.616.833;R$20.367.792;R$3.542.178;R$41.403.992;R$87.637.579
2013;Agosto;MS;R$217.419;R$186.225;R$840;R$55.710; R$ -   ;R$337.361;R$5.195.838
2013;Agosto;MT;R$2.647.165;R$5.671; R$ -   ;R$8.937.960; R$ -   ;R$2.877.029;R$3.184.246
2013;Agosto;PA;R$2.646.086;R$315.283; R$ -   ;R$2.940.192; R$ -   ;R$2.103.968;R$3.243.526
2013;Agosto;PB;R$9.290.714;-R$18; R$ -   ;R$3.554.070; R$ -   ;R$662.115;R$2.442.522
2013;Agosto;PE;R$72.774.181;R$27.596; R$ -   ;R$17.864.818;R$211.838;R$43.556.776;R$31.987.814
2013;Agosto;PI;R$39.477;-R$28; R$ -   ;R$75.125; R$ -   ;R$8.896;R$1.029.313
2013;Agosto;PR;R$306.371.791;R$2.510.746;R$1.493;R$5.763.161;R$40.228.796;R$130.474.748;R$94.645.283
2013;Agosto;RJ;R$361.006.968;R$4.790;R$450.706;R$36.182.168;R$10.101.669;R$142.666.713;R$107.287.988
2013;Agosto;RN;R$1.362.623;-R$9; R$ -   ;R$888.134; R$ -   ;R$337.553;R$2.474.853
2013;Agosto;RO;R$127.663;R$624; R$ -   ;R$4.783;R$15.165;R$53.602;R$2.048.836
2013;Agosto;RR;R$58.277;-R$1; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$23.816
2013;Agosto;RS;R$109.633.434;R$325.409;R$201.194.353;R$13.346.281;R$34.409.739;R$84.482.710;R$123.081.265
2013;Agosto;SC;R$408.004.488;R$890.898;R$1.403;R$7.751.455;R$5.597;R$157.474.165;R$103.276.569
2013;Agosto;SE;R$280.736;-R$47;R$174.399;R$4.760.594; R$ -   ;R$1.076.652;R$2.911.097
2013;Agosto;SP;R$1.608.585.131;R$1.215.701;R$3.842.566;R$90.250.536;R$134.971.935;R$523.750.021;R$878.619.237
2013;Agosto;TO;R$4.111;R$5.345; R$ -   ;R$101.249; R$ -   ; R$ -   ;R$531.681
2013;Setembro;AC;R$1.138; R$ -   ; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$22.106
2013;Setembro;AL;R$939.817;R$3.274; R$ -   ;R$58.455; R$ -   ;R$160.530;R$1.987.771
2013;Setembro;AM;R$55.405.197;-R$54; R$ -   ;R$2.896.207;R$459.127;R$8.186.445;R$3.964.272
2013;Setembro;AP;R$29.697;-R$1; R$ -   ; R$ -   ; R$ -   ;R$13.438;R$139.412
2013;Setembro;BA;R$80.469.608;R$55.436;R$220.163;R$16.377.064;R$3.312;R$37.041.635;R$69.750.042
2013;Setembro;CE;R$63.483.108;R$2.968; R$ -   ;R$14.499.061;R$7.462;R$17.385.655;R$6.749.477
2013;Setembro;DF;R$10.166.426;R$4.184; R$ -   ;R$1.357.758;R$4.407;R$1.929.121;R$3.028.421
2013;Setembro;ES;R$192.610.014;R$9.905; R$ -   ;R$397.109;R$16.868.442;R$130.084.470;R$35.851.420
2013;Setembro;GO;R$37.127.314;R$27.150;R$14.901;R$13.106.348;R$11.249.952;R$12.692.286;R$11.886.914
2013;Setembro;MA;R$2.227.662;R$490; R$ -   ;R$7.443.618; R$ -   ;R$2.452.473;R$23.134.913
2013;Setembro;MG;R$100.057.601;R$6.599;R$172.890.091;R$22.387.057;R$70.074.139;R$47.337.873;R$101.970.368
2013;Setembro;MS;R$228.318;R$287.467;R$840;R$76.508; R$ -   ;R$77.828;R$5.873.090
2013;Setembro;MT;R$1.352.896;R$46.223; R$ -   ;R$9.971.146; R$ -   ;R$1.154.204;R$2.276.482
2013;Setembro;PA;R$5.810.812;R$667.734; R$ -   ;R$3.524.340; R$ -   ;R$2.007.741;R$4.386.241
2013;Setembro;PB;R$13.282.406;R$8.847;R$340;R$4.842.529; R$ -   ;R$1.784.942;R$3.119.738
2013;Setembro;PE;R$73.646.309;R$43.564; R$ -   ;R$20.956.435;R$132.847;R$46.368.890;R$37.518.572
2013;Setembro;PI;R$5.882;R$312; R$ -   ;R$68.330; R$ -   ; R$ -   ;R$1.196.323
2013;Setembro;PR;R$283.304.852;R$2.937.241;R$1.632;R$6.585.918;R$27.080.362;R$112.844.493;R$97.306.025
2013;Setembro;RJ;R$327.083.129;-R$6.050;R$600.706;R$40.705.087;R$38.431.317;R$125.937.529;R$128.172.213
2013;Setembro;RN;R$1.326.650;-R$1.529; R$ -   ;R$1.396.325; R$ -   ;R$431.546;R$3.254.952
2013;Setembro;RO;R$282.471;R$37; R$ -   ;R$4.776;R$15.314;R$207.088;R$2.708.071
2013;Setembro;RR;R$33.480;R$13; R$ -   ;R$25.748;R$2.298; R$ -   ;R$61.968
2013;Setembro;RS;R$102.623.051;R$288.409;R$259.277.315;R$17.058.459;R$43.962.486;R$95.776.483;R$118.060.081
2013;Setembro;SC;R$378.618.150;R$899.046; R$ -   ;R$9.021.341;R$3.723;R$132.291.646;R$109.098.739
2013;Setembro;SE;R$60.425;-R$3.485;R$173.968;R$4.834.602; R$ -   ;R$43.974;R$2.575.504
2013;Setembro;SP;R$1.474.674.466;R$1.223.226;R$556.248;R$108.822.729;R$137.786.403;R$506.996.026;R$951.712.287
2013;Setembro;TO;R$8.731;R$24.948; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$1.305.964
2013;Outubro;AC;R$8.866; R$ -   ; R$ -   ; R$ -   ;R$11.526;R$3.241;R$19.458
2013;Outubro;AL;R$1.051.158;R$8.499; R$ -   ;R$61.472; R$ -   ;R$125.789;R$1.694.952
2013;Outubro;AM;R$66.482.940;R$1.825; R$ -   ;R$2.998.995;R$96.255;R$13.778.486;R$5.246.668
2013;Outubro;AP;R$38.392;-R$1; R$ -   ; R$ -   ; R$ -   ;R$34.160;R$368.328
2013;Outubro;BA;R$91.908.719;R$70.750;R$162.305;R$6.345.471; R$ -   ;R$61.127.169;R$61.243.395
2013;Outubro;CE;R$58.852.358;R$40.611; R$ -   ;R$11.222.009;R$3.864;R$17.472.279;R$7.629.303
2013;Outubro;DF;R$7.895.086;R$1.518; R$ -   ;R$72.042; R$ -   ;R$1.768.149;R$2.926.503
2013;Outubro;ES;R$215.880.823;R$146; R$ -   ;R$428.225;R$11.219.389;R$166.487.155;R$41.202.994
2013;Outubro;GO;R$33.745.389;R$25.137;R$15.981;R$741.795;R$11.671.498;R$7.551.414;R$14.720.465
2013;Outubro;MA;R$6.940.492;-R$10; R$ -   ;R$7.201.573; R$ -   ;R$2.662.570;R$2.935.297
2013;Outubro;MG;R$120.767.837;R$5.712;R$224.277.154;R$1.927.484;R$48.658.294;R$95.679.142;R$114.961.215
2013;Outubro;MS;R$204.247;R$130.484;R$1.058;R$117.161; R$ -   ;R$312.058;R$5.943.433
2013;Outubro;MT;R$2.481.173;R$170; R$ -   ;R$6.508.135; R$ -   ;R$1.799.029;R$3.111.292
2013;Outubro;PA;R$3.628.287;R$742.003; R$ -   ;R$2.751.185; R$ -   ;R$1.764.891;R$2.865.926
2013;Outubro;PB;R$13.441.857;-R$66;R$340;R$1.094.971;R$3.823;R$1.165.463;R$2.931.903
2013;Outubro;PE;R$98.365.601;R$57.698; R$ -   ;R$12.692.434;R$219.607;R$52.954.035;R$36.541.943
2013;Outubro;PI;R$874.111;R$682; R$ -   ;R$83.684; R$ -   ;R$235.482;R$1.809.273
2013;Outubro;PR;R$382.552.423;R$2.223.368;R$1.171;R$5.264.595;R$49.579.937;R$164.372.468;R$102.982.256
2013;Outubro;RJ;R$338.912.070;R$10.053;R$496.928;R$22.701.575;R$24.243.688;R$145.287.120;R$117.230.349
2013;Outubro;RN;R$767.380;R$7;R$312;R$8.221; R$ -   ;R$266.885;R$3.055.843
2013;Outubro;RO;R$23.095;R$236; R$ -   ;R$5.616;R$18.458;R$572;R$2.148.916
2013;Outubro;RR;R$47.736;-R$1; R$ -   ;R$9.032; R$ -   ;R$2.173;R$29.717
2013;Outubro;RS;R$111.784.430;R$358.863;R$225.160.616;R$10.500.902;R$38.457.004;R$104.166.625;R$117.703.946
2013;Outubro;SC;R$504.701.108;R$1.360.689; R$ -   ;R$2.653.781;R$1.811.224;R$186.444.672;R$116.217.074
2013;Outubro;SE;R$345.555;-R$2;R$178.662;R$4.114.293; R$ -   ;R$917.919;R$3.998.700
2013;Outubro;SP;R$1.568.025.836;R$1.304.758;R$40.618;R$80.701.004;R$118.328.994;R$552.390.313;R$946.931.486
2013;Outubro;TO;R$6.709;R$1.794; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$1.634.315
2013;Novembro;AC;R$5.116;-R$211; R$ -   ; R$ -   ;R$2.429; R$ -   ;R$21.014
2013;Novembro;AL;R$780.563;R$1.343; R$ -   ;R$49.596; R$ -   ;R$371.120;R$2.015.321
2013;Novembro;AM;R$67.096.531;R$1.922; R$ -   ;R$3.169.896;R$398.430;R$10.455.251;R$5.606.943
2013;Novembro;AP;R$23.296;-R$1; R$ -   ; R$ -   ; R$ -   ;R$19.708;R$190.621
2013;Novembro;BA;R$90.523.361;R$52.637;R$133.087;R$16.967.798;R$3.166;R$75.614.468;R$64.380.799
2013;Novembro;CE;R$36.026.055;-R$49; R$ -   ;R$14.016.972; R$ -   ;R$9.216.248;R$8.330.006
2013;Novembro;DF;R$10.066.988;R$3.858; R$ -   ;R$3.067; R$ -   ;R$972.650;R$3.261.275
2013;Novembro;ES;R$197.904.354;-R$1.553; R$ -   ;R$155.581;R$14.255.770;R$150.320.740;R$51.494.227
2013;Novembro;GO;R$32.028.331;R$20.845;R$13.634;R$7.430.924;R$252.862;R$13.237.291;R$15.517.018
2013;Novembro;MA;R$2.788.318;R$2.206; R$ -   ;R$6.863.857;R$5.148;R$2.660.366;R$2.096.511
2013;Novembro;MG;R$86.957.714;R$3.711;R$244.881.883;R$2.606.512;R$42.478.592;R$50.872.811;R$128.151.026
2013;Novembro;MS;R$377.728;R$19.192;R$893;R$58.246;R$2.577;R$486.674;R$6.647.750
2013;Novembro;MT;R$3.306.962;R$380; R$ -   ;R$9.718.695; R$ -   ;R$1.942.926;R$3.474.531
2013;Novembro;PA;R$4.792.868;R$976.491; R$ -   ;R$2.799.918; R$ -   ;R$2.010.183;R$3.586.587
2013;Novembro;PB;R$7.245.096;-R$111;-R$680;R$6.765.911; R$ -   ;R$2.077.052;R$5.035.774
2013;Novembro;PE;R$82.363.894;R$36.342; R$ -   ;R$22.033.885;R$200.044;R$52.502.733;R$49.009.173
2013;Novembro;PI;R$1.528.901;-R$6; R$ -   ;R$457.686; R$ -   ;R$543.528;R$1.826.587
2013;Novembro;PR;R$257.127.663;R$597.650;R$3.497;R$4.317.366;R$37.979.001;R$99.532.990;R$120.862.179
2013;Novembro;RJ;R$282.212.338;R$8.521;R$40.648;R$29.700.935;R$1.861.573;R$138.116.340;R$125.049.140
2013;Novembro;RN;R$845.823;R$2.683; R$ -   ;R$1.573.570;R$2.976;R$333.453;R$3.431.227
2013;Novembro;RO;R$31.920; R$ -   ; R$ -   ;R$4.610;R$3.096;R$7.065;R$2.195.332
2013;Novembro;RR;R$37.508;-R$1; R$ -   ; R$ -   ; R$ -   ;R$87.357;R$13.555
2013;Novembro;RS;R$109.024.656;R$160.398;R$265.011.239;R$13.462.052;R$37.688.794;R$91.416.207;R$137.729.509
2013;Novembro;SC;R$377.831.021;R$761.899;R$5.775;R$10.479.354;R$18.546.927;R$156.114.889;R$137.991.260
2013;Novembro;SE;R$542.772;-R$9;R$124.661;R$4.896;R$2.340;R$407.137;R$4.666.739
2013;Novembro;SP;R$1.419.121.139;R$1.306.496;R$4.748.980;R$112.619.720;R$134.865.733;R$530.575.956;R$991.249.723
2013;Novembro;TO;R$6.537;R$1.781; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$1.927.149
2013;Dezembro;AC;R$2.688; R$ -   ; R$ -   ; R$ -   ;R$5.744;R$2.621;R$23.026
2013;Dezembro;AL;R$302.684;R$2.799; R$ -   ;R$140.873; R$ -   ;R$8.594;R$1.793.711
2013;Dezembro;AM;R$65.271.658;-R$418; R$ -   ;R$3.196.797; R$ -   ;R$8.469.263;R$11.972.893
2013;Dezembro;AP;R$22.203;-R$1; R$ -   ; R$ -   ; R$ -   ;R$114.563;R$136.100
2013;Dezembro;BA;R$120.019.041;R$109.245;R$160.582;R$14.882.380;R$135;R$109.205.711;R$78.768.948
2013;Dezembro;CE;R$56.383.004;R$49.693; R$ -   ;R$10.049.292;R$2.772;R$10.514.752;R$9.300.336
2013;Dezembro;DF;R$10.565.680;R$6.469; R$ -   ;R$6.141; R$ -   ;R$1.689.184;R$4.744.867
2013;Dezembro;ES;R$227.690.856;R$20.804; R$ -   ;R$231.631;R$15.531.522;R$148.323.368;R$50.717.952
2013;Dezembro;GO;R$69.960.017;R$20.193;R$23.946;R$2.417.576;R$2.330;R$11.287.892;R$14.384.032
2013;Dezembro;MA;R$4.163.040;R$1.732; R$ -   ;R$6.103.377; R$ -   ;R$1.073.708;R$2.290.823
2013;Dezembro;MG;R$82.357.798;R$478;R$180.686.950;R$2.113.731;R$33.987.110;R$36.612.197;R$124.347.525
2013;Dezembro;MS;R$380.820;R$617.962;R$840;R$100.763; R$ -   ;R$32.368;R$5.824.737
2013;Dezembro;MT;R$1.264.976;R$32.943; R$ -   ;R$6.502.455;R$544;R$1.742.813;R$3.655.606
2013;Dezembro;PA;R$7.446.005;R$852.434; R$ -   ;R$2.979.989; R$ -   ;R$2.220.126;R$4.133.802
2013;Dezembro;PB;R$6.950.404;-R$96; R$ -   ;R$855.500; R$ -   ;R$1.207.135;R$2.570.543
2013;Dezembro;PE;R$84.308.624;R$12.142; R$ -   ;R$24.639.045;R$384.781;R$40.778.011;R$51.861.130
2013;Dezembro;PI;R$209.662;R$1.826; R$ -   ;R$2.113.905; R$ -   ;R$18.093;R$2.204.095
2013;Dezembro;PR;R$268.999.030;R$3.528.375;R$2.139;R$5.566.152;R$5.137.276;R$94.856.172;R$145.295.280
2013;Dezembro;RJ;R$706.046.699;-R$593;R$29.608;R$24.889.755;R$1.334.419;R$148.719.999;R$253.231.153
2013;Dezembro;RN;R$1.723.393;-R$1.762; R$ -   ;R$13.527;R$9.031;R$164.454;R$2.783.479
2013;Dezembro;RO;R$31.535;R$147; R$ -   ;R$5.386;R$1.193;R$550;R$1.656.646
2013;Dezembro;RR;R$28.120;-R$1; R$ -   ;R$9.771; R$ -   ;R$71.256;R$8.207
2013;Dezembro;RS;R$135.065.593;R$534.707;R$177.775.346;R$17.260.461;R$37.038.762;R$99.290.901;R$144.627.280
2013;Dezembro;SC;R$363.485.520;R$740.893;R$1.605;R$4.742.353;R$22.636.762;R$146.001.067;R$140.406.685
2013;Dezembro;SE;R$382.126;-R$1;R$185.051;R$10.897; R$ -   ;R$960.769;R$6.216.295
2013;Dezembro;SP;R$1.285.141.043;R$1.292.113;R$57.654;R$108.105.884;R$102.256.392;R$454.422.602;R$1.069.780.192
2013;Dezembro;TO;R$2.135;R$3.074; R$ -   ; R$ -   ;R$2.846; R$ -   ;R$2.617.741
2014;Janeiro;AC;R$36.904; R$ -   ; R$ -   ; R$ -   ;R$1.171;R$66.464;R$20.557
2014;Janeiro;AL;R$2.574.239;R$1.579; R$ -   ;R$333.117;R$640;R$136.161;R$2.298.046
2014;Janeiro;AM;R$44.526.643;-R$553; R$ -   ;R$3.571.066; R$ -   ;R$8.837.040;R$7.725.153
2014;Janeiro;AP;R$3.411; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$20.884;R$657.764
2014;Janeiro;BA;R$89.021.206;-R$120;R$308.621;R$24.951.715;R$2.490;R$53.044.491;R$55.399.628
2014;Janeiro;CE;R$55.795.761;R$95.738; R$ -   ;R$14.583.215;R$5.882;R$15.767.461;R$11.911.381
2014;Janeiro;DF;R$8.790.529;R$3.499; R$ -   ;R$9.933;R$30.784;R$1.435.860;R$3.772.557
2014;Janeiro;ES;R$199.959.091;-R$94; R$ -   ;R$1.770.074;R$28.877.023;R$111.022.348;R$37.079.988
2014;Janeiro;GO;R$55.458.394;R$15.635;R$13.725;R$14.357.397;R$21.181.433;R$11.558.388;R$15.168.207
2014;Janeiro;MA;R$3.529.246;-R$11; R$ -   ;R$8.761.062; R$ -   ;R$585.488;R$2.308.071
2014;Janeiro;MG;R$104.998.720;R$3.108;R$726.381.115;R$28.900.665;R$58.389.618;R$51.383.293;R$106.025.789
2014;Janeiro;MS;R$743.151;R$25.446;R$945;R$102.994;R$22.570;R$691.399;R$7.327.151
2014;Janeiro;MT;R$8.157.090;-R$18; R$ -   ;R$12.763.410;R$3.544;R$1.815.759;R$3.022.766
2014;Janeiro;PA;R$4.197.674;R$821.384; R$ -   ;R$5.562.414; R$ -   ;R$1.387.438;R$5.292.500
2014;Janeiro;PB;R$21.132.565;-R$238; R$ -   ;R$5.122.480; R$ -   ;R$2.378.418;R$2.775.491
2014;Janeiro;PE;R$86.020.019;R$28.964; R$ -   ;R$27.080.484;R$690.376;R$41.116.992;R$42.184.059
2014;Janeiro;PI;R$137.548;R$334; R$ -   ;R$2.165.246; R$ -   ;R$53.488;R$1.451.831
2014;Janeiro;PR;R$311.309.676;R$3.551.706;R$987;R$11.907.993;R$67.278.293;R$120.107.108;R$113.964.877
2014;Janeiro;RJ;R$194.538.588;R$3.633;R$21.354;R$31.296.678;R$3.992.969;R$129.362.532;R$121.383.621
2014;Janeiro;RN;R$1.662.613;R$2.583; R$ -   ;R$1.296.097;R$4.140;R$344.023;R$2.805.379
2014;Janeiro;RO;R$106.985;-R$17; R$ -   ;R$9.014;R$4.529;R$31.193;R$2.075.217
2014;Janeiro;RR;R$35.997;-R$2; R$ -   ;R$703; R$ -   ;R$167;R$12.776
2014;Janeiro;RS;R$139.864.290;R$270.997;R$575.289.369;R$15.332.571;R$32.446.705;R$83.779.665;R$112.318.771
2014;Janeiro;SC;R$486.580.581;R$451.016;R$1.714;R$13.885.449;R$29.369.077;R$170.461.967;R$108.464.151
2014;Janeiro;SE;R$104.059;R$728;R$138.730;R$6.148.488; R$ -   ;R$358.452;R$4.123.989
2014;Janeiro;SP;R$1.607.142.293;R$1.841.355;R$26.031;R$125.217.654;R$103.255.874;R$537.058.261;R$859.402.698
2014;Janeiro;TO;R$6.055;R$1.798; R$ -   ;R$665; R$ -   ; R$ -   ;R$1.482.628
2014;Fevereiro;AC;R$85.766; R$ -   ; R$ -   ; R$ -   ;R$23.508;R$66.145;R$23.712
2014;Fevereiro;AL;R$847.340;R$1.120; R$ -   ;R$31.461;R$1.647;R$218.494;R$2.560.248
2014;Fevereiro;AM;R$53.015.164;-R$309; R$ -   ;R$3.513.746;R$321.289;R$10.572.844;R$4.815.261
2014;Fevereiro;AP;R$91.225; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$19.977;R$257.601
2014;Fevereiro;BA;R$71.994.862;R$62.296;R$406.122;R$19.125.679;R$1.089.974;R$40.410.341;R$64.460.896
2014;Fevereiro;CE;R$39.387.961;R$13.351; R$ -   ;R$11.763.443;R$5.316;R$12.265.614;R$7.704.710
2014;Fevereiro;DF;R$4.005.582;R$6.234; R$ -   ;R$1.602.557; R$ -   ;R$1.374.514;R$2.902.406
2014;Fevereiro;ES;R$219.991.191;-R$97; R$ -   ;R$2.605.402;R$15.553.221;R$116.972.838;R$42.201.655
2014;Fevereiro;GO;R$60.790.882;R$42.989;R$18.583;R$9.274.984;R$952.937;R$9.501.146;R$12.886.826
2014;Fevereiro;MA;R$2.124.739;-R$14; R$ -   ;R$6.758.503; R$ -   ;R$983.258;R$1.897.890
2014;Fevereiro;MG;R$78.863.546;-R$347;R$51.525.508;R$21.797.289;R$65.759.114;R$39.414.094;R$110.426.654
